wallet_id,user_id,chain,address,wallet_type,is_primary,created_at,updated_at
189,109,base,0xfbbfe46458544a5f9349a29687ad5fbc,non_custodial,True,2026-05-31T09:18:50+00:00,2026-05-31T09:18:50+00:00
190,109,polygon,0xf527c50228764624abfbc8933050ee4a,non_custodial,False,2026-05-30T21:52:50+00:00,2026-05-30T21:52:50+00:00
191,110,polygon,0x46506f02e36648fdb7767f573b667f92,non_custodial,True,2026-03-22T11:19:12+00:00,2026-03-22T11:19:12+00:00
192,110,bsc,0x96a7fee1ad0640469d88acdf910df061,non_custodial,False,2026-03-20T18:19:12+00:00,2026-03-20T18:19:12+00:00
193,110,base,0x1806844ac3e4483daf80a56edd767389,non_custodial,False,2026-03-21T20:36:12+00:00,2026-03-21T20:36:12+00:00
194,111,base,0x0e2aa05f318c45f69300d8be01b101be,non_custodial,True,2026-04-01T19:39:37+00:00,2026-04-01T19:39:37+00:00
195,111,bsc,0x786d262022364ecfbaf543c8061b24a4,non_custodial,False,2026-04-02T05:00:37+00:00,2026-04-02T05:00:37+00:00
196,112,ethereum,0x9934e609b27f475cbf790838109c3675,non_custodial,True,2026-06-06T22:00:19+00:00,2026-06-06T22:00:19+00:00
197,112,polygon,0x55419a80805c43818c3dc42a86f12fb3,non_custodial,False,2026-06-07T17:34:19+00:00,2026-06-07T17:34:19+00:00
198,113,bsc,0xe88c25c29ce849d3bd6864e0881cbfca,non_custodial,True,2026-04-21T02:34:00+00:00,2026-04-21T02:34:00+00:00
199,114,arbitrum,0x510bd1f917a4446ebb7e31b357d69af7,non_custodial,True,2026-06-07T21:55:21+00:00,2026-06-07T21:55:21+00:00
200,114,bsc,0x0a9ee933086145d0930dc28de849373f,non_custodial,False,2026-06-06T14:10:21+00:00,2026-06-06T14:10:21+00:00
201,115,bsc,0x41d567c9cd34495bb824664fa990923b,non_custodial,True,2026-02-15T02:55:46+00:00,2026-02-15T02:55:46+00:00
202,115,arbitrum,0xf036e669c0f842f6b8e3fc556fe333ad,non_custodial,False,2026-02-17T03:23:46+00:00,2026-02-17T03:23:46+00:00
203,116,arbitrum,0x7cab790874924139898e18d000e41e2b,non_custodial,True,2026-04-14T20:37:33+00:00,2026-04-14T20:37:33+00:00
204,117,polygon,0x82e9b2973e9a4d7a9645fffeddb4870a,non_custodial,True,2026-06-19T05:12:40+00:00,2026-06-19T05:12:40+00:00
205,118,arbitrum,0xc813391fb1a4499eabd2667482f738bc,non_custodial,True,2026-06-20T00:06:08+00:00,2026-06-20T00:06:08+00:00
206,118,polygon,0xf3746f27948447568420d5843a06247d,non_custodial,False,2026-06-20T13:29:08+00:00,2026-06-20T13:29:08+00:00
207,119,base,0x1926fd2a9158434e938edaeb58c145de,non_custodial,True,2026-05-31T00:12:53+00:00,2026-05-31T00:12:53+00:00
208,119,ethereum,0xbcac8749e9914a769a28be7fb2cc25cf,non_custodial,False,2026-05-31T15:57:53+00:00,2026-05-31T15:57:53+00:00
209,120,base,0x740f6fca78334d22be7064fe2c947001,non_custodial,True,2026-01-20T23:09:44+00:00,2026-01-20T23:09:44+00:00
210,120,bsc,0x70297a64089a4bf5978346363315681f,non_custodial,False,2026-01-19T10:13:44+00:00,2026-01-19T10:13:44+00:00
211,121,ethereum,0xc0aa1dbb30cc45e1a348270d814ab4dd,non_custodial,True,2026-07-30T04:40:10+00:00,2026-07-30T04:40:10+00:00
212,121,bsc,0x7262f03acb8149adaa47cef6e56dbf7b,non_custodial,False,2026-07-29T18:45:10+00:00,2026-07-29T18:45:10+00:00
213,122,arbitrum,0xa1d3abe723a24062941c3af6eab35252,non_custodial,True,2026-01-29T13:19:11+00:00,2026-01-29T13:19:11+00:00
214,123,arbitrum,0x54d6ad074a614c0eb2a91f0a127d07b6,non_custodial,True,2026-02-19T18:15:31+00:00,2026-02-19T18:15:31+00:00
215,124,base,0x60ee8455b3474b21ba9beea8f56b81e5,non_custodial,True,2026-06-10T10:23:52+00:00,2026-06-10T10:23:52+00:00
216,125,base,0x60132c44cbe244b1976412503fb1e962,non_custodial,True,2026-08-06T01:35:55+00:00,2026-08-06T01:35:55+00:00
217,125,polygon,0xbd99431a2e974f37bbbb24d2b2592997,non_custodial,False,2026-08-05T19:11:55+00:00,2026-08-05T19:11:55+00:00
218,126,polygon,0xc74be4db981240988060ffb23951ce64,non_custodial,True,2026-05-31T03:53:24+00:00,2026-05-31T03:53:24+00:00
219,127,arbitrum,0x152d495281d94161a8f789bafeeb981c,non_custodial,True,2026-04-29T00:47:22+00:00,2026-04-29T00:47:22+00:00
220,127,polygon,0xb8f0e9be6f664c0aacdf4a6c2a61e0d0,non_custodial,False,2026-04-29T23:39:22+00:00,2026-04-29T23:39:22+00:00
221,128,polygon,0x93ca926cc1cc49b3b990f85c723997d4,non_custodial,True,2026-05-01T08:49:11+00:00,2026-05-01T08:49:11+00:00
222,129,bsc,0x88c295e3747c41efb4b912ea0b4f26e2,non_custodial,True,2026-08-16T14:50:59+00:00,2026-08-16T14:50:59+00:00
223,129,ethereum,0xbcc21e36d90142ebb901fb4cd5e29161,non_custodial,False,2026-08-15T22:08:59+00:00,2026-08-15T22:08:59+00:00
224,129,base,0x9cfd7b019a774888bf57a5d49f32e6cb,non_custodial,False,2026-08-15T02:38:59+00:00,2026-08-15T02:38:59+00:00
225,130,bsc,0x1ed9d8df87174ba187f3e82fa5909a76,non_custodial,True,2026-07-01T21:24:14+00:00,2026-07-01T21:24:14+00:00
226,130,polygon,0x306ad1bd18e34bbeb02f0d8dccd99526,non_custodial,False,2026-07-02T17:51:14+00:00,2026-07-02T17:51:14+00:00
227,131,base,0xf8e4120eb3604194bcd1e1787b51c329,non_custodial,True,2026-07-20T10:34:13+00:00,2026-07-20T10:34:13+00:00
228,132,polygon,0x1858ed7ab0864bf08d91682fc9354f89,non_custodial,True,2026-02-05T17:03:06+00:00,2026-02-05T17:03:06+00:00
229,133,arbitrum,0x2f5114130269492e9c1b1920fdb600db,non_custodial,True,2026-05-13T04:15:51+00:00,2026-05-13T04:15:51+00:00
230,133,base,0x65119d50101b40bfb46c885aec28cf78,non_custodial,False,2026-05-12T03:16:51+00:00,2026-05-12T03:16:51+00:00
231,133,ethereum,0x5f7ba7f5a8a04bb49d74ae98e768f74c,non_custodial,False,2026-05-11T23:16:51+00:00,2026-05-11T23:16:51+00:00
232,134,base,0xba0380a871064d03b4db7b76d879b991,non_custodial,True,2026-04-01T00:28:09+00:00,2026-04-01T00:28:09+00:00
233,135,ethereum,0x8e1519f06f98473b8d8d3acaf9699aab,non_custodial,True,2026-01-19T08:52:35+00:00,2026-01-19T08:52:35+00:00
234,135,base,0xf2dabbd261264906a087450eb86492eb,non_custodial,False,2026-01-19T05:21:35+00:00,2026-01-19T05:21:35+00:00
235,136,ethereum,0x92f099c1f79041fcbd86c4d9634dda0a,non_custodial,True,2026-01-30T14:23:29+00:00,2026-01-30T14:23:29+00:00
236,136,arbitrum,0xfebf6051825844d7a13e16958d2106e7,non_custodial,False,2026-01-29T16:04:29+00:00,2026-01-29T16:04:29+00:00
237,136,base,0x07c5e262ed63414bbda36bb4fab80d05,non_custodial,False,2026-01-30T03:25:29+00:00,2026-01-30T03:25:29+00:00
238,137,polygon,0xb1eef81a5a534501a4446c29a4e61334,non_custodial,True,2026-03-20T06:14:03+00:00,2026-03-20T06:14:03+00:00
239,137,ethereum,0x3e65327d07b44c0087591f23f6bc552d,non_custodial,False,2026-03-20T06:52:03+00:00,2026-03-20T06:52:03+00:00
240,138,ethereum,0x4288f3e8c9f84f4e9f363166bd9cbed2,non_custodial,True,2026-04-08T02:14:59+00:00,2026-04-08T02:14:59+00:00
241,138,base,0x1c9da294ec73489b883a3620501a5f12,non_custodial,False,2026-04-05T19:42:59+00:00,2026-04-05T19:42:59+00:00
242,139,base,0xf4c236589ac846c1affbfa350308cad3,non_custodial,True,2026-02-14T06:01:56+00:00,2026-02-14T06:01:56+00:00
243,139,polygon,0xd7f36805bd094de7a55557b2ad2f5e3a,non_custodial,False,2026-02-13T20:14:56+00:00,2026-02-13T20:14:56+00:00
244,139,ethereum,0xeddcc1fc65e54a438062bfa40e91a1e3,non_custodial,False,2026-02-12T09:55:56+00:00,2026-02-12T09:55:56+00:00
245,140,ethereum,0x3d129418b54c4955a721ff038538b7a0,non_custodial,True,2026-07-24T03:17:58+00:00,2026-07-24T03:17:58+00:00
246,140,base,0x248023aa99db422c807b62dc5d39f096,non_custodial,False,2026-07-22T00:01:58+00:00,2026-07-22T00:01:58+00:00
247,141,polygon,0xba49993b53e9429fb69f088310672f33,non_custodial,True,2026-04-09T07:10:46+00:00,2026-04-09T07:10:46+00:00
248,141,base,0xa9955601f40d48b494aa3897762d2931,non_custodial,False,2026-04-10T00:52:46+00:00,2026-04-10T00:52:46+00:00
249,142,ethereum,0xc58406b6188841dc887a3ce8bbc0ca0f,non_custodial,True,2026-07-03T01:27:19+00:00,2026-07-03T01:27:19+00:00
250,142,polygon,0xc9c657b1af75443d89cecbf3fe786d76,non_custodial,False,2026-07-01T19:59:19+00:00,2026-07-01T19:59:19+00:00
251,142,bsc,0x69b8f437330c40c78f7e0800a36eda87,non_custodial,False,2026-07-01T17:37:19+00:00,2026-07-01T17:37:19+00:00
252,143,ethereum,0x45331a2062604bc5846813eb37a5359b,non_custodial,True,2026-05-04T09:44:52+00:00,2026-05-04T09:44:52+00:00
253,144,ethereum,0x8ce392206e51413195620c80df766507,non_custodial,True,2026-06-17T20:59:43+00:00,2026-06-17T20:59:43+00:00
254,144,arbitrum,0xbad7bdec1ace4cc3a312d57a54a27459,non_custodial,False,2026-06-18T10:29:43+00:00,2026-06-18T10:29:43+00:00
255,144,bsc,0x520c14c98b004bbab933e41805449838,non_custodial,False,2026-06-16T01:09:43+00:00,2026-06-16T01:09:43+00:00
256,145,ethereum,0x18ba3acf44b3484bb7f932734c3b059a,non_custodial,True,2026-07-07T04:31:11+00:00,2026-07-07T04:31:11+00:00
257,146,arbitrum,0x551f4e264874482b9d35e42b5810c3ba,non_custodial,True,2026-04-20T13:56:44+00:00,2026-04-20T13:56:44+00:00
258,147,ethereum,0xc6db752a4952460590ae73200491d005,non_custodial,True,2026-04-17T21:14:01+00:00,2026-04-17T21:14:01+00:00
259,148,bsc,0x9b70568c2274441bb83c5b98d7fb20a9,non_custodial,True,2026-04-03T06:29:18+00:00,2026-04-03T06:29:18+00:00
260,149,base,0x0913986ab9d54f20873d55b314941935,non_custodial,True,2026-07-31T07:35:01+00:00,2026-07-31T07:35:01+00:00
261,149,arbitrum,0x5600386a94e74ebcaf13c737833e4b17,non_custodial,False,2026-07-30T00:56:01+00:00,2026-07-30T00:56:01+00:00
262,150,ethereum,0x364049be4f664758bcffc4338a0d3313,non_custodial,True,2026-04-02T09:46:47+00:00,2026-04-02T09:46:47+00:00
263,151,ethereum,0x61655a36c55646a6950a705662d522ac,non_custodial,True,2026-03-26T21:07:07+00:00,2026-03-26T21:07:07+00:00
264,151,bsc,0xbd81a08e7a374017bb86be063a6cf596,non_custodial,False,2026-03-25T04:19:07+00:00,2026-03-25T04:19:07+00:00
265,152,bsc,0x60512f2cdbff4c63b08375fd247e8ab0,non_custodial,True,2026-05-10T07:43:17+00:00,2026-05-10T07:43:17+00:00
266,153,arbitrum,0xf943384f490441308f42cd8291a51dd8,non_custodial,True,2026-01-26T21:12:30+00:00,2026-01-26T21:12:30+00:00
267,153,ethereum,0xd0a8f20714ee4fd596b93e7501431565,non_custodial,False,2026-01-26T02:31:30+00:00,2026-01-26T02:31:30+00:00
268,154,base,0x2c4b93a2fdd34cb5b9148c753f3d5614,non_custodial,True,2026-08-17T04:49:52+00:00,2026-08-17T04:49:52+00:00
269,155,base,0x84d30e8c8bf140d48ab4fa6b2840061d,non_custodial,True,2026-07-07T03:03:24+00:00,2026-07-07T03:03:24+00:00
270,156,arbitrum,0x4ab13b8fe11a41b2b613dbfe989989f5,non_custodial,True,2026-06-02T06:02:20+00:00,2026-06-02T06:02:20+00:00
271,157,ethereum,0x9a7b58e20da244459f200d88fab30a38,non_custodial,True,2026-08-23T14:02:17+00:00,2026-08-23T14:02:17+00:00
272,157,polygon,0x7f8dc7d0f06e4160851511fa267af8be,non_custodial,False,2026-08-23T20:03:17+00:00,2026-08-23T20:03:17+00:00
273,158,arbitrum,0x80652a960577418a8e7f50972052dd2a,non_custodial,True,2026-04-18T07:37:29+00:00,2026-04-18T07:37:29+00:00
274,159,base,0xefb6690c32434600b59d95abc4cfeafb,non_custodial,True,2026-06-02T20:57:42+00:00,2026-06-02T20:57:42+00:00
275,159,arbitrum,0xb642cdbbdc5d4ade8f24454255cd70a2,non_custodial,False,2026-06-01T04:26:42+00:00,2026-06-01T04:26:42+00:00
276,160,polygon,0xae161042ca464062b4eb0651b75a4a6d,non_custodial,True,2026-03-08T15:49:42+00:00,2026-03-08T15:49:42+00:00
277,161,arbitrum,0xa5c13fc61b4c4e8b8e2c4bd873400c21,non_custodial,True,2026-07-29T21:20:35+00:00,2026-07-29T21:20:35+00:00
278,162,bsc,0x7ac19382e2184491ac2ccba5c5c51a12,non_custodial,True,2026-08-08T16:12:52+00:00,2026-08-08T16:12:52+00:00
279,162,arbitrum,0xbf8e03bfa9624be599ddfe6881abe3df,non_custodial,False,2026-08-09T20:49:52+00:00,2026-08-09T20:49:52+00:00
280,163,ethereum,0x086aed62346e433186de5d1b74dff168,non_custodial,True,2026-02-23T13:51:39+00:00,2026-02-23T13:51:39+00:00
281,163,polygon,0x604c2335bd09492b9a24ffb3eb5c2685,non_custodial,False,2026-02-24T20:40:39+00:00,2026-02-24T20:40:39+00:00
282,164,bsc,0x00526621532c49e88862b1701eaa382b,non_custodial,True,2026-04-14T06:00:57+00:00,2026-04-14T06:00:57+00:00
283,165,ethereum,0xc420db8aad6d40f6872025c7fa52e567,non_custodial,True,2026-06-28T08:11:17+00:00,2026-06-28T08:11:17+00:00
284,166,arbitrum,0xe0bf325ec622463ea9b9476dd003b88f,non_custodial,True,2026-04-20T14:21:22+00:00,2026-04-20T14:21:22+00:00
285,166,polygon,0xcfe70bd3afd8453a86a91bb44a5ffa3a,non_custodial,False,2026-04-19T15:29:22+00:00,2026-04-19T15:29:22+00:00
286,167,arbitrum,0xeb33657d6bf7430081c2225a59194786,non_custodial,True,2026-07-03T05:40:38+00:00,2026-07-03T05:40:38+00:00
287,167,base,0xd506bfac8403482f83d67e648efba592,non_custodial,False,2026-07-02T19:09:38+00:00,2026-07-02T19:09:38+00:00
288,168,ethereum,0xc98dcd63bbbc4c86ba3f698d070afdb8,non_custodial,True,2026-01-21T18:10:22+00:00,2026-01-21T18:10:22+00:00
289,168,polygon,0x19d43db2c89e4a53ad7ea5db23cb5ac0,non_custodial,False,2026-01-23T01:45:22+00:00,2026-01-23T01:45:22+00:00
290,169,arbitrum,0x98da14f5f1d043589d09b38031e60814,non_custodial,True,2026-01-17T02:46:58+00:00,2026-01-17T02:46:58+00:00
291,169,base,0x182c11fdafad45cfa6661cb4b002954c,non_custodial,False,2026-01-18T00:21:58+00:00,2026-01-18T00:21:58+00:00
292,170,base,0x1692905da4eb4d32a2e1b28df3b1fe4d,non_custodial,True,2026-01-11T01:55:19+00:00,2026-01-11T01:55:19+00:00
293,170,bsc,0x7c422c51bce24f28ada698538823644b,non_custodial,False,2026-01-09T21:05:19+00:00,2026-01-09T21:05:19+00:00
294,171,arbitrum,0x9f6cf438b2a843d5996b3114c50b884e,non_custodial,True,2026-02-19T09:05:53+00:00,2026-02-19T09:05:53+00:00
295,171,bsc,0x7bc9e8212b1847ffb96552513c9756fc,non_custodial,False,2026-02-19T23:16:53+00:00,2026-02-19T23:16:53+00:00
296,172,arbitrum,0xb50751790c6c4f959d578ccd2eef5269,non_custodial,True,2026-08-10T10:03:38+00:00,2026-08-10T10:03:38+00:00
297,172,polygon,0x68f138046fa242b1aaee64aa2e3339f4,non_custodial,False,2026-08-09T17:29:38+00:00,2026-08-09T17:29:38+00:00
298,173,polygon,0x4dd608e0142146698441713d379a6cf3,non_custodial,True,2026-05-25T16:01:08+00:00,2026-05-25T16:01:08+00:00
299,174,arbitrum,0xc74521b3946b4282b0dfff0f0f4b9618,non_custodial,True,2026-02-17T02:01:25+00:00,2026-02-17T02:01:25+00:00
300,174,bsc,0x72eb9ceab3ae482ab801adafa9d4db6a,non_custodial,False,2026-02-15T02:07:25+00:00,2026-02-15T02:07:25+00:00
301,175,arbitrum,0x3c5a2c7ecb25474795558e4ce9337848,non_custodial,True,2026-08-15T21:35:57+00:00,2026-08-15T21:35:57+00:00
302,175,polygon,0x784384d8264e49f9b4b4da84430e0ee9,non_custodial,False,2026-08-15T14:42:57+00:00,2026-08-15T14:42:57+00:00
303,176,arbitrum,0xbae38598bc1a4298b0a604f5516b7ca3,non_custodial,True,2026-05-29T04:53:51+00:00,2026-05-29T04:53:51+00:00
304,176,polygon,0x33f08cdbee5d4b18a75f1a3f572a3c0d,non_custodial,False,2026-05-27T12:41:51+00:00,2026-05-27T12:41:51+00:00
305,177,bsc,0xd311723c4ece473f815f44e45284ebbe,non_custodial,True,2026-02-02T05:44:18+00:00,2026-02-02T05:44:18+00:00
306,178,polygon,0xd466255ebf6f4d29a12fa1aad4cdf6cf,non_custodial,True,2026-02-11T09:21:20+00:00,2026-02-11T09:21:20+00:00
307,178,bsc,0x34a24a097fd9406a9723635900300131,non_custodial,False,2026-02-11T05:34:20+00:00,2026-02-11T05:34:20+00:00
308,178,arbitrum,0x5f334c10afbb443d920f3c1b6e820844,non_custodial,False,2026-02-12T08:49:20+00:00,2026-02-12T08:49:20+00:00
309,179,polygon,0xed06b6fde96a4525bebdcebc14300113,non_custodial,True,2026-02-19T05:56:53+00:00,2026-02-19T05:56:53+00:00
310,179,arbitrum,0xb79fd6a7a9ed44cda4e608427a4fb332,non_custodial,False,2026-02-19T02:08:53+00:00,2026-02-19T02:08:53+00:00
311,179,bsc,0x055efc824980416a8b944b3987828cde,non_custodial,False,2026-02-17T15:50:53+00:00,2026-02-17T15:50:53+00:00
312,180,base,0xfa35a0d9d5e14ca285f2958345c56dcf,non_custodial,True,2026-07-28T00:48:44+00:00,2026-07-28T00:48:44+00:00
313,181,base,0xe787f9ebca084a2da0dd00feb11b5765,non_custodial,True,2026-01-27T22:23:24+00:00,2026-01-27T22:23:24+00:00
314,182,arbitrum,0x681ac3675fd5402e9e6ff7f054c65782,non_custodial,True,2026-01-07T02:32:35+00:00,2026-01-07T02:32:35+00:00
315,183,ethereum,0x4c1bae21b961487ea253db69f0398024,non_custodial,True,2026-06-20T16:34:51+00:00,2026-06-20T16:34:51+00:00
316,184,arbitrum,0x47be58b9034148d59e458fd1f666b5ba,non_custodial,True,2026-03-03T03:18:51+00:00,2026-03-03T03:18:51+00:00
317,184,bsc,0xe1d47e8beb134ecc9f6646574c5f9e76,non_custodial,False,2026-03-02T19:00:51+00:00,2026-03-02T19:00:51+00:00
318,185,arbitrum,0xdf52782f54fa446f979d08461fe7b98f,non_custodial,True,2026-04-16T07:26:01+00:00,2026-04-16T07:26:01+00:00
319,185,base,0x7a3d5cfbba3346d9a7393f7ea6394e97,non_custodial,False,2026-04-18T10:39:01+00:00,2026-04-18T10:39:01+00:00
320,186,base,0xa459761c45ac433081a660292e79145f,non_custodial,True,2026-07-02T19:39:15+00:00,2026-07-02T19:39:15+00:00
321,186,arbitrum,0x133f43da265f408a8c6572bed6803df9,non_custodial,False,2026-07-03T10:06:15+00:00,2026-07-03T10:06:15+00:00
322,187,arbitrum,0x561357b5881e4765899f52606e49fbae,non_custodial,True,2026-04-15T17:13:39+00:00,2026-04-15T17:13:39+00:00
323,187,ethereum,0x64317877129b47a89cfac480dae04318,non_custodial,False,2026-04-15T20:32:39+00:00,2026-04-15T20:32:39+00:00
324,187,bsc,0x96031822f49b493688f538e836293787,non_custodial,False,2026-04-16T15:30:39+00:00,2026-04-16T15:30:39+00:00
325,188,polygon,0xca1d9a3d75114fdaaf98cea082317e88,non_custodial,True,2026-04-20T06:29:58+00:00,2026-04-20T06:29:58+00:00
326,189,arbitrum,0x62b249ffaf8241d39f3c0da26962f753,non_custodial,True,2026-08-12T04:39:01+00:00,2026-08-12T04:39:01+00:00
327,190,arbitrum,0xcbc2ad36ed4f4ae5ab17a9229b538eec,non_custodial,True,2026-05-12T05:53:37+00:00,2026-05-12T05:53:37+00:00
328,191,base,0x3344c2693c99486e9a8398b78a4df0a3,non_custodial,True,2026-03-15T03:43:13+00:00,2026-03-15T03:43:13+00:00
329,191,bsc,0x056bf1954868448186199aec41bfccb5,non_custodial,False,2026-03-14T17:56:13+00:00,2026-03-14T17:56:13+00:00
330,192,arbitrum,0x97bc6c50ea254aad90516bcc5fc8b0f4,non_custodial,True,2026-04-14T04:20:08+00:00,2026-04-14T04:20:08+00:00
331,192,base,0xc8f81c77210043acb88b3a753466ccb4,non_custodial,False,2026-04-12T04:35:08+00:00,2026-04-12T04:35:08+00:00
332,193,ethereum,0x80a9feaa732548b2aa643fae45a607fa,non_custodial,True,2026-04-20T15:47:35+00:00,2026-04-20T15:47:35+00:00
333,193,polygon,0x44483744c23d47b7b152b3aed17189e3,non_custodial,False,2026-04-18T18:43:35+00:00,2026-04-18T18:43:35+00:00
334,194,ethereum,0xb531ccd49fe1495093908e38b9a503ad,non_custodial,True,2026-03-18T04:19:29+00:00,2026-03-18T04:19:29+00:00
335,194,bsc,0xa5e227d1fd324a5b9c1a9e32c584a315,non_custodial,False,2026-03-17T23:21:29+00:00,2026-03-17T23:21:29+00:00
336,195,base,0xac53f176c35842309af84d6412a7b6d8,non_custodial,True,2026-07-12T11:48:32+00:00,2026-07-12T11:48:32+00:00
337,196,polygon,0x4ab907f45ebf4b94be35708dcb7f36d1,non_custodial,True,2026-07-13T02:36:11+00:00,2026-07-13T02:36:11+00:00
338,196,arbitrum,0x2a6220189d2a49f2bd57769cd2e1888a,non_custodial,False,2026-07-13T04:33:11+00:00,2026-07-13T04:33:11+00:00
339,196,ethereum,0x411208be7c45489faa2deef7dfad34d6,non_custodial,False,2026-07-12T10:19:11+00:00,2026-07-12T10:19:11+00:00
340,197,ethereum,0x4f96abf09eb3422cafde3a86f9c5a3b4,non_custodial,True,2026-04-27T05:18:27+00:00,2026-04-27T05:18:27+00:00
341,197,base,0x4f60b6dbed0a4a978c3850838b6eaa4b,non_custodial,False,2026-04-25T21:23:27+00:00,2026-04-25T21:23:27+00:00
342,198,bsc,0x089885a51faf4f7580bf809493c3bb36,non_custodial,True,2026-05-02T20:29:49+00:00,2026-05-02T20:29:49+00:00
343,198,base,0x7209759336bc4deda692d66e5e739e1d,non_custodial,False,2026-04-30T21:51:49+00:00,2026-04-30T21:51:49+00:00
344,199,arbitrum,0x1fc3b5dfb9f14a86aec6117682982e22,non_custodial,True,2026-08-06T13:49:30+00:00,2026-08-06T13:49:30+00:00
345,200,bsc,0xfb12cd72229140419206aadb8e7525ef,non_custodial,True,2026-08-05T01:17:32+00:00,2026-08-05T01:17:32+00:00
346,201,arbitrum,0xd4fe3c56f2134d9da2cbb02c8c4f0080,non_custodial,True,2026-04-18T11:07:26+00:00,2026-04-18T11:07:26+00:00
347,202,ethereum,0x7fe36cf37a44442abb01cee83e2a485a,non_custodial,True,2026-02-17T23:31:39+00:00,2026-02-17T23:31:39+00:00
348,203,ethereum,0x93d55ba16dc24b35a7da42258a7578cf,non_custodial,True,2026-07-29T07:55:50+00:00,2026-07-29T07:55:50+00:00
349,204,bsc,0xa1667992b5d24db6bb4c9fecb7cda76b,non_custodial,True,2026-07-08T09:35:28+00:00,2026-07-08T09:35:28+00:00
350,204,polygon,0x92b35c30c3f649d686a56cb6664920b4,non_custodial,False,2026-07-08T14:56:28+00:00,2026-07-08T14:56:28+00:00
351,205,polygon,0xd31df17b90264457bcc3ab6432aaff6f,non_custodial,True,2026-07-24T20:52:12+00:00,2026-07-24T20:52:12+00:00
352,205,base,0x7e4767bfa4014d18b3372197d9cca54b,non_custodial,False,2026-07-26T08:26:12+00:00,2026-07-26T08:26:12+00:00
353,206,ethereum,0x8da0491390be446d879ca3dcaf9b6b52,non_custodial,True,2026-03-18T21:07:25+00:00,2026-03-18T21:07:25+00:00
354,207,polygon,0xc323222bf8fa4a3c9034dda70cbe4815,non_custodial,True,2026-03-13T21:33:59+00:00,2026-03-13T21:33:59+00:00
355,208,base,0xfa2d36f661a1418f898751629844daaf,non_custodial,True,2026-02-21T09:25:19+00:00,2026-02-21T09:25:19+00:00
356,209,arbitrum,0x871ff5d595e04097bc47a33e3359e03b,non_custodial,True,2026-08-04T21:13:45+00:00,2026-08-04T21:13:45+00:00
357,210,polygon,0xbb4ecf7651da4d64af74f68c2c3a4cfc,non_custodial,True,2026-07-11T02:53:15+00:00,2026-07-11T02:53:15+00:00
358,211,bsc,0xe0538ff661884c23ab52f87c6b3765a3,non_custodial,True,2026-04-23T03:55:04+00:00,2026-04-23T03:55:04+00:00
359,212,ethereum,0x9f2885646f7a44d48c7fff5ef414ef83,non_custodial,True,2026-05-14T08:35:34+00:00,2026-05-14T08:35:34+00:00
360,213,arbitrum,0x29906f993ab14813a319ebae3d593784,non_custodial,True,2026-07-07T21:51:31+00:00,2026-07-07T21:51:31+00:00
361,214,base,0x0aac84d1afa844fd95128935839257ec,non_custodial,True,2026-07-13T03:47:36+00:00,2026-07-13T03:47:36+00:00
362,214,bsc,0x7682b32419594ed48b89926cc5681a81,non_custodial,False,2026-07-13T09:09:36+00:00,2026-07-13T09:09:36+00:00
363,215,bsc,0xf4761bcb81ac4de0aff31618d3930486,non_custodial,True,2026-03-03T17:02:53+00:00,2026-03-03T17:02:53+00:00
364,215,base,0xa6b79fc555d64f2aa5a045fbb2338d1c,non_custodial,False,2026-03-02T13:37:53+00:00,2026-03-02T13:37:53+00:00
365,216,bsc,0x4c849e89a60e4540aaedc49e01957730,non_custodial,True,2026-02-05T15:30:36+00:00,2026-02-05T15:30:36+00:00
366,216,base,0x2e326c4eb05846de897dbb3a6344a676,non_custodial,False,2026-02-03T09:15:36+00:00,2026-02-03T09:15:36+00:00
367,216,arbitrum,0x1a6c821626e34d2e81ce89e89f8c6a92,non_custodial,False,2026-02-05T02:57:36+00:00,2026-02-05T02:57:36+00:00
368,217,bsc,0x828502194c0b481592e036dc3633c0d3,non_custodial,True,2026-06-14T12:01:22+00:00,2026-06-14T12:01:22+00:00
369,217,arbitrum,0xc686f4637c644fe8bf52d3f289db7340,non_custodial,False,2026-06-14T10:35:22+00:00,2026-06-14T10:35:22+00:00
370,218,arbitrum,0xb025c9a8592f48b99ab9683452d17d3b,non_custodial,True,2026-04-01T10:41:23+00:00,2026-04-01T10:41:23+00:00
371,219,arbitrum,0x3155a4d8311a42c49f81783383bb714d,non_custodial,True,2026-06-22T21:17:31+00:00,2026-06-22T21:17:31+00:00
372,220,ethereum,0x250eae265f464b17a93dcab51317385f,non_custodial,True,2026-04-30T20:27:00+00:00,2026-04-30T20:27:00+00:00
373,220,base,0x01edc0f91fef47259e82cb3b4829a7d3,non_custodial,False,2026-05-01T06:13:00+00:00,2026-05-01T06:13:00+00:00
374,221,polygon,0x4c4ab4a2d11742b5ba36526dc57ef162,non_custodial,True,2026-08-28T08:36:18+00:00,2026-08-28T08:36:18+00:00
375,221,bsc,0x730f876207454883bec4c298a21494d2,non_custodial,False,2026-08-28T13:47:18+00:00,2026-08-28T13:47:18+00:00
376,222,base,0xcaf6fa0971364279888a937ae5eed224,non_custodial,True,2026-04-14T10:15:50+00:00,2026-04-14T10:15:50+00:00
377,222,ethereum,0xe4b168be97934ceca838fe8a9823e421,non_custodial,False,2026-04-15T07:14:50+00:00,2026-04-15T07:14:50+00:00
